time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2023-01-16T07:00,-2.2,0.00,0.00,6,48,2,0,24.9,358
2023-01-16T08:00,-2.4,0.00,0.00,5,48,0,0,24.9,356
2023-01-16T09:00,-2.3,0.00,0.00,1,25,10,0,22.0,356
2023-01-16T10:00,-2.1,0.00,0.00,12,5,32,0,19.8,350
2023-01-16T11:00,-2.3,0.00,0.00,11,6,16,0,15.6,345
2023-01-16T12:00,-0.8,0.00,0.00,9,17,23,19,20.2,355
2023-01-16T13:00,-0.7,0.00,0.00,5,10,15,1,17.7,347
2023-01-16T14:00,0.4,0.00,0.00,35,0,13,0,14.6,340
2023-01-16T15:00,1.8,0.00,0.00,8,0,1,0,14.2,344
2023-01-16T16:00,3.4,0.00,0.00,12,0,0,0,11.7,326
2023-01-16T17:00,5.0,0.00,0.00,7,0,0,0,10.2,321
2023-01-16T18:00,6.7,0.00,0.00,0,0,0,0,11.2,312
2023-01-16T19:00,7.8,0.00,0.00,0,0,0,0,13.3,311
2023-01-16T20:00,8.1,0.00,0.00,2,0,0,0,11.9,305
2023-01-16T21:00,7.1,0.00,0.00,8,0,0,0,8.6,292
2023-01-16T22:00,3.1,0.00,0.00,14,0,0,0,9.9,303
2023-01-16T23:00,0.7,0.00,0.00,4,1,0,0,9.6,326
2023-01-17T00:00,2.5,0.00,0.00,2,0,0,0,17.1,295
2023-01-17T01:00,2.5,0.00,0.00,0,1,0,0,17.0,306
2023-01-17T02:00,2.2,0.00,0.00,0,4,0,6,14.8,304
2023-01-17T03:00,1.7,0.00,0.00,0,0,0,0,15.3,304
2023-01-17T04:00,1.1,0.00,0.00,12,1,0,17,13.3,322
2023-01-17T05:00,0.4,0.00,0.00,30,0,0,50,9.7,297
2023-01-17T06:00,-0.4,0.00,0.00,79,0,0,100,8.3,288
2023-01-17T07:00,-0.5,0.00,0.00,88,0,0,99,9.4,302
2023-01-17T08:00,-0.9,0.00,0.00,24,0,0,2,8.4,295
2023-01-17T09:00,-1.3,0.00,0.00,1,0,0,51,8.5,306
2023-01-17T10:00,-2.0,0.00,0.00,18,0,0,14,6.9,317
2023-01-17T11:00,-2.1,0.00,0.00,19,0,1,100,6.5,276
2023-01-17T12:00,-2.0,0.00,0.00,82,0,0,100,8.8,258
2023-01-17T13:00,-0.3,0.00,0.00,100,0,12,100,7.1,246
2023-01-17T14:00,1.1,0.00,0.00,100,0,7,100,4.3,270
2023-01-17T15:00,3.1,0.00,0.00,100,0,0,97,0.7,90
2023-01-17T16:00,4.6,0.00,0.00,99,0,74,100,2.5,180
2023-01-17T17:00,5.0,0.00,0.00,100,0,54,100,7.0,201
2023-01-17T18:00,6.1,0.00,0.00,100,1,100,100,6.8,205
2023-01-17T19:00,6.9,0.00,0.00,100,4,100,100,7.3,200
2023-01-17T20:00,7.4,0.00,0.00,100,19,50,0,9.1,187
2023-01-17T21:00,7.0,0.00,0.00,84,44,99,0,9.3,193
2023-01-17T22:00,5.4,0.50,0.50,97,100,71,0,12.6,200
2023-01-17T23:00,4.7,0.90,0.90,85,22,56,0,10.1,215
2023-01-18T00:00,3.6,0.00,0.00,76,73,24,0,10.1,215
2023-01-18T01:00,4.8,0.00,0.00,70,1,13,0,11.2,230
2023-01-18T02:00,3.6,0.00,0.00,42,23,28,0,7.4,256
2023-01-18T03:00,3.5,0.00,0.00,38,1,26,0,10.0,240
2023-01-18T04:00,3.2,0.00,0.00,38,0,97,0,9.0,241
2023-01-18T05:00,3.8,0.00,0.00,34,0,6,0,12.4,244
2023-01-18T06:00,3.1,0.00,0.00,30,1,6,0,9.7,239
2023-01-18T07:00,2.9,0.70,0.70,37,9,77,0,11.7,252
2023-01-18T08:00,3.9,0.70,0.70,45,4,15,0,14.9,238
2023-01-18T09:00,4.1,0.00,0.00,59,1,17,0,17.7,246
2023-01-18T10:00,4.4,0.00,0.00,59,0,1,0,17.8,262
2023-01-18T11:00,4.9,0.00,0.00,63,9,5,0,19.1,269
2023-01-18T12:00,6.7,0.00,0.00,62,10,61,0,14.8,273
2023-01-18T13:00,7.1,0.10,0.10,53,8,100,0,14.9,278
2023-01-18T14:00,7.6,0.20,0.20,56,16,51,0,14.3,280
2023-01-18T15:00,9.3,0.00,0.00,8,7,9,0,17.0,291
2023-01-18T16:00,10.4,0.00,0.00,5,54,0,0,23.7,298
2023-01-18T17:00,10.7,0.00,0.00,5,86,1,0,25.1,302
2023-01-18T18:00,10.4,0.00,0.00,9,84,2,0,25.5,303
2023-01-18T19:00,10.4,0.00,0.00,41,81,0,0,25.1,299
2023-01-18T20:00,10.1,0.00,0.00,71,36,0,0,23.3,302
2023-01-18T21:00,9.4,0.00,0.00,97,13,0,0,18.3,306
2023-01-18T22:00,7.8,0.00,0.00,54,88,0,69,13.5,295
2023-01-18T23:00,7.3,0.00,0.00,10,100,0,12,14.1,283
2023-01-19T00:00,6.3,0.00,0.00,19,47,0,20,14.7,295
2023-01-19T01:00,6.2,0.00,0.00,55,0,0,25,12.8,281
2023-01-19T02:00,4.6,0.00,0.00,47,13,0,12,8.1,283
2023-01-19T03:00,3.8,0.00,0.00,0,32,0,77,7.0,291
2023-01-19T04:00,3.2,0.00,0.00,10,26,0,88,8.2,285
2023-01-19T05:00,2.7,0.00,0.00,73,100,0,87,7.6,289
2023-01-19T06:00,3.3,0.00,0.00,100,100,0,91,7.0,305
2023-01-19T07:00,2.7,0.00,0.00,50,30,0,100,6.9,276
2023-01-19T08:00,2.8,0.00,0.00,98,2,0,100,7.5,287
2023-01-19T09:00,2.3,0.00,0.00,100,0,1,100,8.1,291
2023-01-19T10:00,3.0,0.00,0.00,100,0,4,100,11.6,292
2023-01-19T11:00,2.8,0.00,0.00,100,0,100,100,6.4,308
2023-01-19T12:00,3.0,0.00,0.00,100,0,100,100,5.6,297
2023-01-19T13:00,3.9,0.30,0.30,100,0,100,100,4.5,256
2023-01-19T14:00,4.3,1.10,1.10,100,87,100,100,3.9,22
2023-01-19T15:00,4.2,2.80,2.80,100,0,100,100,12.7,55
2023-01-19T16:00,4.2,1.10,1.10,100,14,100,100,7.9,180
2023-01-19T17:00,4.5,0.60,0.60,100,7,100,100,4.6,162
2023-01-19T18:00,4.8,0.70,0.70,100,8,100,100,8.8,125
2023-01-19T19:00,5.2,0.40,0.40,100,100,100,100,13.3,131
2023-01-19T20:00,5.2,1.50,1.50,100,100,100,100,13.5,115
2023-01-19T21:00,5.2,3.00,3.00,100,100,100,100,14.3,100
2023-01-19T22:00,5.3,0.80,0.80,100,100,100,79,14.9,97
2023-01-19T23:00,5.6,0.40,0.40,100,100,100,96,14.9,97
2023-01-20T00:00,3.8,0.70,0.70,100,100,100,99,10.5,63
2023-01-20T01:00,4.5,0.90,0.90,100,100,100,100,12.8,32
2023-01-20T02:00,4.2,4.60,4.60,100,100,92,100,16.3,5
2023-01-20T03:00,4.2,4.60,4.60,100,96,100,31,16.2,21
2023-01-20T04:00,4.4,0.60,0.60,100,100,100,45,15.3,341
2023-01-20T05:00,4.4,0.00,0.00,100,13,12,0,13.4,336
2023-01-20T06:00,4.2,0.00,0.00,100,37,0,0,10.2,352
2023-01-20T07:00,3.6,0.00,0.00,99,1,90,0,6.9,6
2023-01-20T08:00,3.5,0.00,0.00,100,100,71,0,11.3,279
2023-01-20T09:00,3.7,0.00,0.00,99,16,1,0,2.5,225
2023-01-20T10:00,1.8,0.00,0.00,91,100,1,0,6.9,231
2023-01-20T11:00,3.0,0.00,0.00,77,23,0,0,9.7,255
2023-01-20T12:00,1.8,0.00,0.00,39,3,17,0,13.3,270
2023-01-20T13:00,5.1,0.00,0.00,20,3,6,0,21.4,283
2023-01-20T14:00,6.2,0.00,0.00,6,1,0,0,22.9,278
2023-01-20T15:00,7.9,0.00,0.00,1,27,0,0,22.4,274
2023-01-20T16:00,8.9,0.00,0.00,49,5,16,0,29.3,276
2023-01-20T17:00,8.8,0.00,0.00,92,32,89,0,30.7,279
2023-01-20T18:00,8.1,0.00,0.00,96,59,100,0,28.8,283
2023-01-20T19:00,7.8,0.00,0.00,97,100,93,0,26.8,294
2023-01-20T20:00,8.1,0.00,0.00,38,74,54,0,27.9,300
2023-01-20T21:00,7.6,0.00,0.00,20,100,94,0,22.8,291
2023-01-20T22:00,6.7,0.00,0.00,97,99,100,0,19.9,287
2023-01-20T23:00,6.4,0.00,0.00,58,49,100,0,19.0,289
2023-01-21T00:00,4.7,0.00,0.00,51,6,47,0,13.5,279
2023-01-21T01:00,4.7,0.00,0.00,16,0,11,1,16.3,278
2023-01-21T02:00,4.1,0.00,0.00,0,18,3,0,15.3,278
2023-01-21T03:00,3.4,0.00,0.00,4,49,7,0,12.8,281
2023-01-21T04:00,3.7,0.10,0.10,34,100,2,0,11.4,294
2023-01-21T05:00,4.0,0.10,0.10,61,74,5,0,11.7,315
2023-01-21T06:00,3.1,0.00,0.00,89,98,6,0,10.3,324
2023-01-21T07:00,2.9,0.00,0.00,99,21,12,0,14.3,321
2023-01-21T08:00,2.2,0.00,0.00,100,11,13,0,19.4,312
2023-01-21T09:00,1.2,0.00,0.00,99,3,4,0,17.3,306
2023-01-21T10:00,0.5,0.00,0.00,96,10,0,0,16.8,313
2023-01-21T11:00,0.0,0.00,0.00,75,21,0,0,13.2,313
2023-01-21T12:00,1.0,0.00,0.00,55,70,3,0,11.5,302
2023-01-21T13:00,2.1,0.00,0.00,42,98,0,0,14.8,309
2023-01-21T14:00,3.2,0.00,0.00,31,2,0,0,17.8,328
2023-01-21T15:00,4.2,0.00,0.00,33,36,0,0,19.9,340
2023-01-21T16:00,4.7,0.00,0.00,76,78,0,0,18.4,343
2023-01-21T17:00,5.2,0.00,0.00,97,94,0,0,17.0,339
2023-01-21T18:00,5.5,0.00,0.00,99,83,0,0,14.2,336
2023-01-21T19:00,5.8,0.00,0.00,97,100,0,0,12.0,339
2023-01-21T20:00,6.1,0.00,0.00,90,55,0,0,9.7,329
2023-01-21T21:00,5.8,0.00,0.00,64,23,0,0,7.9,300
2023-01-21T22:00,3.6,0.00,0.00,34,94,0,0,6.9,264
2023-01-21T23:00,3.0,0.00,0.00,34,84,0,0,7.6,275
2023-01-22T00:00,0.6,0.00,0.00,31,0,0,0,8.0,288
2023-01-22T01:00,0.1,0.00,0.00,39,1,0,0,7.2,297
2023-01-22T02:00,-1.3,0.00,0.00,36,0,0,0,8.1,315
2023-01-22T03:00,-1.9,0.00,0.00,34,0,4,17,7.7,323
2023-01-22T04:00,-2.3,0.00,0.00,26,0,0,0,7.4,321
2023-01-22T05:00,-2.8,0.00,0.00,29,0,0,0,8.4,335
2023-01-22T06:00,-3.0,0.00,0.00,21,0,0,10,8.0,342
2023-01-22T07:00,-2.9,0.00,0.00,23,1,0,79,7.7,349
2023-01-22T08:00,-1.8,0.00,0.00,79,0,0,99,5.4,356
2023-01-22T09:00,-3.5,0.00,0.00,99,0,0,99,7.4,43
2023-01-22T10:00,-3.4,0.00,0.00,98,2,0,97,7.4,76
2023-01-22T11:00,-1.2,0.00,0.00,98,0,0,100,4.6,135
2023-01-22T12:00,-1.3,0.00,0.00,97,6,0,100,6.6,112
2023-01-22T13:00,0.6,0.00,0.00,99,18,0,100,3.3,131
2023-01-22T14:00,2.3,0.00,0.00,97,3,0,100,6.2,173
2023-01-22T15:00,3.6,0.00,0.00,91,0,0,100,10.2,170
2023-01-22T16:00,4.3,0.00,0.00,97,2,0,100,12.3,183
2023-01-22T17:00,5.2,0.00,0.00,99,96,21,100,15.8,180
2023-01-22T18:00,5.3,0.00,0.00,99,98,100,98,14.7,163
2023-01-22T19:00,5.5,0.00,0.00,100,99,100,91,14.3,168
2023-01-22T20:00,5.5,0.00,0.00,99,0,99,81,15.6,172
2023-01-22T21:00,5.5,0.00,0.00,100,30,100,100,8.2,157
2023-01-22T22:00,4.9,0.00,0.00,100,0,100,100,5.0,111
2023-01-22T23:00,4.4,0.10,0.10,100,100,100,100,3.4,58
2023-01-23T00:00,1.7,0.60,0.60,100,100,99,100,10.8,358
2023-01-23T01:00,2.0,1.70,1.70,100,100,100,100,13.4,6
2023-01-23T02:00,2.0,1.60,1.60,100,100,100,100,13.8,28
2023-01-23T03:00,2.1,1.40,1.40,100,100,100,100,14.9,7
2023-01-23T04:00,2.1,2.50,2.50,100,100,100,100,18.1,21
2023-01-23T05:00,2.3,1.70,1.70,100,100,100,100,19.1,16
2023-01-23T06:00,2.3,2.20,2.20,100,100,100,100,20.6,12
2023-01-23T07:00,2.5,1.60,1.60,100,100,28,100,21.7,11
2023-01-23T08:00,2.9,0.80,0.80,100,100,100,100,21.1,9
2023-01-23T09:00,2.9,0.30,0.30,100,100,41,100,21.3,354
2023-01-23T10:00,3.0,0.30,0.30,100,100,100,0,22.9,353
2023-01-23T11:00,2.7,0.50,0.50,100,100,100,0,21.6,359
2023-01-23T12:00,2.2,1.40,1.40,100,100,100,0,16.9,359
2023-01-23T13:00,2.6,0.60,0.60,100,100,100,0,12.8,350
2023-01-23T14:00,2.7,0.70,0.70,100,100,100,0,15.5,335
2023-01-23T15:00,2.8,0.10,0.10,100,100,100,0,17.2,327
2023-01-23T16:00,2.2,0.50,0.50,100,100,100,0,17.5,323
2023-01-23T17:00,2.5,0.60,0.60,100,100,97,0,15.3,321
2023-01-23T18:00,3.0,0.80,0.80,100,100,100,73,19.9,312
2023-01-23T19:00,2.0,1.30,0.90,100,100,100,100,17.6,313
2023-01-23T20:00,2.8,0.60,0.60,100,100,100,100,19.6,306
2023-01-23T21:00,2.9,0.20,0.20,100,33,100,100,25.0,306
2023-01-23T22:00,2.5,0.10,0.10,100,26,100,100,24.9,304
2023-01-23T23:00,2.6,0.10,0.10,100,17,99,14,24.1,302
2023-01-24T00:00,2.0,0.00,0.00,92,5,84,95,23.9,301
2023-01-24T01:00,1.7,0.00,0.00,11,91,4,0,22.8,305
2023-01-24T02:00,1.3,0.00,0.00,4,10,0,0,20.8,293
2023-01-24T03:00,1.2,0.00,0.00,2,2,0,0,20.0,293
2023-01-24T04:00,0.4,0.00,0.00,1,0,0,0,20.8,298
2023-01-24T05:00,-0.1,0.00,0.00,0,3,0,0,18.0,299
2023-01-24T06:00,-0.6,0.00,0.00,0,4,0,0,13.4,284
2023-01-24T07:00,-0.8,0.00,0.00,0,3,0,0,12.3,267
2023-01-24T08:00,-1.1,0.00,0.00,0,0,0,23,11.4,252
2023-01-24T09:00,-1.0,0.00,0.00,34,0,0,39,13.0,256
2023-01-24T10:00,-1.1,0.00,0.00,86,0,0,55,11.8,250
2023-01-24T11:00,-1.1,0.00,0.00,95,0,0,91,13.6,253
2023-01-24T12:00,-0.4,0.00,0.00,97,1,0,98,11.5,256
2023-01-24T13:00,0.6,0.00,0.00,100,0,0,100,15.0,253
2023-01-24T14:00,1.8,0.00,0.00,25,0,0,13,14.0,244
2023-01-24T15:00,3.7,0.00,0.00,1,0,0,0,18.5,249
2023-01-24T16:00,5.1,0.00,0.00,0,0,0,0,19.8,258
2023-01-24T17:00,6.4,0.00,0.00,0,21,3,0,22.1,263
2023-01-24T18:00,7.7,0.00,0.00,0,65,3,0,27.7,286
2023-01-24T19:00,7.7,0.00,0.00,24,4,0,0,26.4,287
2023-01-24T20:00,7.0,0.00,0.00,39,0,0,0,24.3,285
2023-01-24T21:00,5.9,0.00,0.00,34,7,0,4,22.0,285
2023-01-24T22:00,4.1,0.00,0.00,100,0,0,100,15.9,295
2023-01-24T23:00,2.8,0.00,0.00,98,1,0,98,10.9,279
2023-01-25T00:00,1.7,0.00,0.00,43,99,0,93,7.6,251
2023-01-25T01:00,2.5,0.00,0.00,42,99,0,100,10.2,262
2023-01-25T02:00,2.4,0.00,0.00,93,82,0,89,10.1,274
2023-01-25T03:00,0.8,0.00,0.00,52,0,0,33,7.7,259
2023-01-25T04:00,0.1,0.00,0.00,33,0,0,100,8.8,261
2023-01-25T05:00,-0.6,0.00,0.00,55,0,0,100,8.4,260
2023-01-25T06:00,-1.4,0.00,0.00,100,0,0,100,6.8,288
2023-01-25T07:00,-1.5,0.00,0.00,100,0,0,100,7.0,305
2023-01-25T08:00,-1.6,0.00,0.00,100,0,0,100,7.0,325
2023-01-25T09:00,-2.2,0.00,0.00,100,0,0,100,6.0,343
2023-01-25T10:00,-2.5,0.00,0.00,100,0,68,100,7.0,339
2023-01-25T11:00,-1.4,0.00,0.00,100,0,88,100,5.1,352
2023-01-25T12:00,0.0,0.00,0.00,100,0,100,100,3.4,18
2023-01-25T13:00,0.1,0.00,0.00,100,0,100,100,6.8,72
2023-01-25T14:00,0.5,0.00,0.00,100,0,100,100,2.7,67
2023-01-25T15:00,1.3,0.00,0.00,100,0,100,100,5.9,47
2023-01-25T16:00,2.5,0.00,0.00,100,0,100,100,6.0,73
2023-01-25T17:00,3.4,0.00,0.00,100,0,100,100,11.6,116
2023-01-25T18:00,3.3,0.40,0.40,100,0,100,100,14.2,106
2023-01-25T19:00,2.4,1.10,0.70,100,2,100,100,15.5,85
2023-01-25T20:00,2.1,1.00,0.80,100,14,100,100,17.2,70
2023-01-25T21:00,2.5,0.90,0.90,100,100,100,100,18.1,73
2023-01-25T22:00,4.0,0.40,0.40,100,100,100,100,23.8,108
2023-01-25T23:00,5.9,0.70,0.70,100,100,100,100,28.0,119
2023-01-26T00:00,6.1,1.20,1.20,100,100,100,100,31.9,118
2023-01-26T01:00,8.3,8.90,8.90,100,100,100,100,35.9,128
2023-01-26T02:00,10.1,2.90,2.90,100,100,100,100,44.7,158
2023-01-26T03:00,10.5,2.50,2.50,100,100,100,100,38.5,169
2023-01-26T04:00,11.4,1.60,1.60,100,93,100,100,33.5,183
2023-01-26T05:00,11.8,1.20,1.20,100,41,100,100,29.9,195
2023-01-26T06:00,11.2,5.30,5.30,100,100,100,100,11.2,225
2023-01-26T07:00,10.1,4.70,4.70,100,39,100,100,7.2,207
2023-01-26T08:00,10.1,0.70,0.70,100,100,92,98,13.7,252
2023-01-26T09:00,9.5,0.10,0.10,100,54,100,0,21.0,258
2023-01-26T10:00,8.0,0.80,0.80,89,0,100,0,22.7,266
2023-01-26T11:00,7.3,0.10,0.10,36,1,81,0,23.9,258
2023-01-26T12:00,6.1,0.00,0.00,20,51,27,0,21.2,252
2023-01-26T13:00,5.6,0.00,0.00,4,9,0,0,25.8,263
2023-01-26T14:00,6.2,0.00,0.00,0,8,0,0,26.8,258
2023-01-26T15:00,7.1,0.00,0.00,22,23,0,0,31.8,264
2023-01-26T16:00,7.6,0.00,0.00,75,61,0,0,33.2,266
2023-01-26T17:00,7.5,0.00,0.00,89,71,1,0,32.9,265
2023-01-26T18:00,7.8,0.00,0.00,94,89,33,4,36.0,269
2023-01-26T19:00,7.8,0.00,0.00,97,40,13,0,34.9,270
2023-01-26T20:00,7.8,0.00,0.00,91,2,14,0,33.9,272
2023-01-26T21:00,7.1,0.00,0.00,100,46,41,0,29.9,271
2023-01-26T22:00,6.0,0.00,0.00,91,67,18,0,25.9,272
2023-01-26T23:00,5.2,0.00,0.00,56,30,0,0,25.2,269
2023-01-27T00:00,5.1,0.00,0.00,42,72,98,0,19.6,263
2023-01-27T01:00,4.9,0.00,0.00,13,14,17,0,18.9,261
2023-01-27T02:00,3.8,0.00,0.00,42,1,3,0,18.3,260
2023-01-27T03:00,2.9,0.00,0.00,21,0,2,0,16.2,253
2023-01-27T04:00,2.4,0.00,0.00,6,1,1,0,16.9,254
2023-01-27T05:00,2.0,0.00,0.00,10,3,1,0,16.9,259
2023-01-27T06:00,1.6,0.00,0.00,8,2,0,0,16.0,262
2023-01-27T07:00,1.0,0.00,0.00,0,0,0,0,13.8,264
2023-01-27T08:00,0.3,0.00,0.00,0,0,0,0,12.4,260
2023-01-27T09:00,-0.4,0.00,0.00,0,0,0,0,10.1,264
2023-01-27T10:00,-1.1,0.00,0.00,0,0,0,0,8.3,265
2023-01-27T11:00,-1.6,0.00,0.00,0,0,0,0,7.2,264
2023-01-27T12:00,-0.3,0.00,0.00,0,6,14,0,8.4,263
2023-01-27T13:00,0.3,0.00,0.00,0,0,0,0,9.7,272
2023-01-27T14:00,1.8,0.00,0.00,2,0,0,0,7.9,267
2023-01-27T15:00,3.8,0.00,0.00,2,3,4,0,9.2,244
2023-01-27T16:00,4.9,0.00,0.00,13,16,46,0,13.0,256
2023-01-27T17:00,5.3,0.00,0.00,54,26,28,0,15.3,246
2023-01-27T18:00,6.1,0.00,0.00,81,37,19,0,17.3,239
2023-01-27T19:00,6.0,0.00,0.00,60,65,61,0,18.8,238
2023-01-27T20:00,5.5,0.00,0.00,69,100,95,0,19.2,242
2023-01-27T21:00,4.8,0.00,0.00,51,93,81,0,17.3,247
2023-01-27T22:00,3.7,0.00,0.00,6,0,15,0,13.2,241
2023-01-27T23:00,2.3,0.00,0.00,0,8,0,4,11.2,237
2023-01-28T00:00,1.0,0.00,0.00,24,40,0,2,8.8,251
2023-01-28T01:00,1.0,0.00,0.00,14,32,4,1,8.0,234
2023-01-28T02:00,0.7,0.00,0.00,0,0,3,5,9.7,243
2023-01-28T03:00,-0.2,0.00,0.00,0,0,0,0,8.0,234
2023-01-28T04:00,-0.9,0.00,0.00,3,0,15,0,8.1,212
2023-01-28T05:00,-0.8,0.00,0.00,7,0,51,0,8.4,205
2023-01-28T06:00,-0.8,0.00,0.00,23,0,22,0,10.8,206
2023-01-28T07:00,-0.7,0.00,0.00,11,0,15,0,12.4,210
2023-01-28T08:00,-0.4,0.00,0.00,5,2,100,0,15.8,210
2023-01-28T09:00,0.6,0.00,0.00,13,1,76,0,17.9,208
2023-01-28T10:00,1.0,0.00,0.00,13,0,18,28,17.2,209
2023-01-28T11:00,0.2,0.00,0.00,42,0,97,0,15.1,213
2023-01-28T12:00,0.7,0.00,0.00,6,27,50,0,12.8,212
2023-01-28T13:00,1.6,0.00,0.00,0,32,67,0,15.8,221
2023-01-28T14:00,3.2,0.00,0.00,0,0,0,0,14.5,222
2023-01-28T15:00,5.7,0.00,0.00,0,0,0,6,17.1,228
2023-01-28T16:00,8.4,0.00,0.00,8,0,0,63,18.7,232
2023-01-28T17:00,10.2,0.00,0.00,86,0,0,84,23.5,245
2023-01-28T18:00,10.7,0.00,0.00,91,0,34,79,23.8,260
2023-01-28T19:00,10.8,0.00,0.00,87,0,87,100,21.0,258
2023-01-28T20:00,10.4,0.00,0.00,91,0,98,98,18.2,262
2023-01-28T21:00,9.4,0.00,0.00,86,0,93,100,15.3,262
2023-01-28T22:00,8.1,0.00,0.00,22,0,37,92,12.0,254
2023-01-28T23:00,5.7,0.00,0.00,84,0,83,85,8.7,240
2023-01-29T00:00,5.3,0.00,0.00,97,0,100,62,8.9,230
2023-01-29T01:00,5.7,0.00,0.00,84,0,98,29,10.4,214
2023-01-29T02:00,5.5,0.00,0.00,14,0,18,73,12.0,224
2023-01-29T03:00,4.4,0.00,0.00,20,0,34,34,10.0,232
2023-01-29T04:00,3.6,0.00,0.00,37,0,37,80,9.2,239
2023-01-29T05:00,2.9,0.00,0.00,20,0,6,21,8.5,242
2023-01-29T06:00,1.5,0.00,0.00,11,0,1,92,8.9,238
2023-01-29T07:00,0.9,0.00,0.00,36,0,0,95,10.0,229
2023-01-29T08:00,0.4,0.00,0.00,74,0,0,96,11.0,229
2023-01-29T09:00,1.7,0.00,0.00,90,0,0,100,8.4,211
2023-01-29T10:00,1.9,0.00,0.00,98,0,0,100,7.6,183
2023-01-29T11:00,0.1,0.00,0.00,100,0,0,100,10.9,172
2023-01-29T12:00,1.5,0.00,0.00,99,0,0,100,10.1,197
2023-01-29T13:00,2.7,0.00,0.00,100,0,0,100,6.3,204
2023-01-29T14:00,5.2,0.00,0.00,100,0,89,100,10.4,200
2023-01-29T15:00,7.1,0.00,0.00,100,0,74,100,10.2,188
2023-01-29T16:00,8.5,0.00,0.00,100,0,49,100,14.1,186
2023-01-29T17:00,10.2,0.00,0.00,100,0,100,100,18.8,183
2023-01-29T18:00,10.1,0.00,0.00,100,0,100,100,22.5,196
2023-01-29T19:00,10.4,0.00,0.00,100,0,100,100,21.9,203
2023-01-29T20:00,10.0,0.00,0.00,100,0,92,100,19.8,217
2023-01-29T21:00,9.5,0.00,0.00,100,0,100,100,17.8,223
2023-01-29T22:00,9.0,0.00,0.00,97,0,100,100,18.4,228
2023-01-29T23:00,8.2,0.00,0.00,96,1,100,84,17.6,226
2023-01-30T00:00,6.9,0.00,0.00,68,0,100,50,12.5,224
2023-01-30T01:00,7.3,0.00,0.00,68,0,100,0,14.8,227
2023-01-30T02:00,7.2,0.00,0.00,79,0,51,100,15.7,238
2023-01-30T03:00,6.0,0.00,0.00,91,0,8,100,13.4,243
2023-01-30T04:00,5.2,0.00,0.00,97,0,11,100,12.3,249
2023-01-30T05:00,4.6,0.00,0.00,95,1,0,100,12.8,254
2023-01-30T06:00,4.1,0.00,0.00,100,3,0,100,12.0,263
2023-01-30T07:00,3.9,0.00,0.00,100,0,0,100,11.9,272
2023-01-30T08:00,3.9,0.00,0.00,100,0,0,100,9.9,280
2023-01-30T09:00,3.4,0.00,0.00,100,0,0,100,8.8,289
2023-01-30T10:00,3.1,0.00,0.00,100,0,0,100,8.3,288
2023-01-30T11:00,2.7,0.00,0.00,100,0,0,100,7.1,294
2023-01-30T12:00,2.4,0.00,0.00,100,0,0,100,7.6,289
2023-01-30T13:00,3.3,0.00,0.00,98,0,0,100,1.9,202
2023-01-30T14:00,4.7,0.00,0.00,89,3,1,100,6.0,205
2023-01-30T15:00,6.3,0.00,0.00,56,1,0,2,4.1,218
2023-01-30T16:00,8.4,0.00,0.00,30,5,2,13,4.3,185
2023-01-30T17:00,9.8,0.00,0.00,22,17,10,0,6.8,205
2023-01-30T18:00,10.8,0.00,0.00,37,14,9,2,9.7,182
2023-01-30T19:00,11.6,0.00,0.00,52,80,2,0,9.8,208
2023-01-30T20:00,11.0,0.00,0.00,79,16,0,0,12.0,171
2023-01-30T21:00,9.1,0.00,0.00,92,40,0,0,13.2,154
2023-01-30T22:00,6.8,0.00,0.00,80,26,5,0,10.2,157
2023-01-30T23:00,5.5,0.00,0.00,71,1,1,0,9.4,162
2023-01-31T00:00,6.1,0.00,0.00,54,0,2,0,8.5,208
2023-01-31T01:00,6.3,0.00,0.00,25,0,1,0,9.7,207
2023-01-31T02:00,6.4,0.00,0.00,12,0,26,0,9.7,228
2023-01-31T03:00,6.2,0.00,0.00,14,6,98,0,10.9,243
2023-01-31T04:00,6.3,0.00,0.00,80,0,90,0,10.9,236
2023-01-31T05:00,6.1,0.00,0.00,92,10,78,0,9.4,238
2023-01-31T06:00,5.8,0.00,0.00,82,100,100,0,8.3,275
2023-01-31T07:00,6.4,0.10,0.10,86,100,100,0,8.9,297
2023-01-31T08:00,5.4,0.00,0.00,90,100,100,0,19.1,360
2023-01-31T09:00,3.5,0.20,0.20,100,100,100,0,14.9,353
2023-01-31T10:00,2.5,0.70,0.70,100,100,100,0,18.1,347
2023-01-31T11:00,2.1,0.30,0.30,100,100,100,1,13.1,344
2023-01-31T12:00,2.0,0.10,0.10,100,100,100,0,10.9,343
2023-01-31T13:00,1.5,0.80,0.30,100,100,100,0,8.9,328
2023-01-31T14:00,1.8,0.20,0.10,86,14,100,0,9.9,327
2023-01-31T15:00,2.1,0.10,0.10,70,5,99,5,13.1,328
2023-01-31T16:00,3.2,0.00,0.00,71,50,100,75,17.1,345
2023-01-31T17:00,3.3,0.00,0.00,95,2,100,0,13.3,347
2023-01-31T18:00,3.6,0.00,0.00,99,1,100,70,11.5,340
2023-01-31T19:00,4.1,0.00,0.00,99,9,99,95,11.3,338
2023-01-31T20:00,4.3,0.00,0.00,95,0,99,100,13.4,340
